WARNING: System properties and/or JVM args set.  Consider using --dry-run or --exec
0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
25   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor /opt/solr/solr-4.10.2/hdp/contexts at interval 0
29   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/banana-context.xml
120  [main] INFO  org.eclipse.jetty.webapp.WebInfConfiguration  – Extract jar:file:/opt/solr/solr-4.10.2/hdp/webapps/banana.war!/ to /opt/banana/latest/banana-webapp/webapp
313  [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /banana, did not find org.apache.jasper.servlet.JspServlet
343  [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/solr-jetty-context.xml
1331 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
3050851 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[367986273:@maribrbueno eu entrei antes de ontem so apareceu isso tambem ufa e quando sai? (1512597160303001600)]} 0 3
3050876 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[253691641:Nao sei qm me irrita mais meu irmao ou o xuxu (1512597160330264576)]} 0 2
3050895 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2822001021:Нет пути к счастью счастье — это путь. (1512597160350187520)]} 0 2
3050916 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[712246173:RT @kridomanka_2602: Ну наконец-то😂✌Красавчики😻 #ЕгорКридНоминантНомерОдин #ЕгорКрид http://t.co/zvvZC4g7jd (1512597160372207616)]} 0 1
3050948 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3347246349:http://t.co/sYwDeXCuaw سعاد قووادة عربيه تنتاك ووتمص ووترتب مووعد جديد بالجووالhkx (1512597160405762048)]} 0 1
3050965 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[426161695:Balcony Rock - Maxwell Hill Barbados: http://t.co/Nu90RGMUct via @YouTube (1512597160423587840)]} 0 1
3050994 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2446294374:Então me olha #MPN #PauloCastagnoli (1512597160452947968)]} 0 2
3051025 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2921474432:旬なNewsを最速お届け中♪「コミックシーモア、シルバーウィーク10日間限定の50％ポイント還元セール開催（ITmedia eBook USER）」 http://t.co/5GTU76kcYOこんなんでも公式です→http://t.co/p1DsTrkrPd (1512597160486502400)]} 0 2
3051047 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1187141208:RT @MisterVonline: Pau Gasol t'as pas intérêt à venir à Grenoble on t'nique ta mère nous #FRAESP (1512597160508522496)]} 0 2
3051065 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2179154136:still hurting (1512597160527396864)]} 0 2
3051079 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2545703366:http://t.co/q5S8ATYZtK (1512597160543125504)]} 0 1
3051095 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[376262348:@fran27811 @AitorAligator correcto!!! (1512597160558854144)]} 0 2
3051114 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[71676754:#NightAtTheMuseum Saturday October 3rd  Everybody $1 Until 11:30pm  3 levels + A roof top level to party http://t.co/JxuGf7ZVOS x1 (1512597160578777088)]} 0 2
3051133 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1067278688:@TheMendesSide I have him on snapchat but he never posts unless it's for like spotify (1512597160599748608)]} 0 1
3051153 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2216350606:RT @AlfredBosch: Crec que el #Debat8aldia l’està guanyant #JuntsPelSi i tu què en penses? Vota aquí: http://t.co/w2Gvw6JuPA via @8aldia (1512597160620720128)]} 0 1
3051182 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2983052196:http://t.co/bI4zwOkDFK (1512597160651128832)]} 0 1
3051204 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1436794236:go watch @GraysonDolan new vine with @EthanDolan  😊 don't forget to like and revine 3 http://t.co/jpiQPHeoEr (1512597160674197504)]} 0 2
3051221 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[427937103:I just realized my birthday is next week.... (1512597160692023296)]} 0 1
3051239 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3437405699:#MTVSummerStar Britney Spears j9qnd9qfkwjhifhfwfowuf15 (1512597160710897664)]} 0 1
3051255 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2664305378:makarna yapmayı öğrendim mutluyum (1512597160727674880)]} 0 2
3051272 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3279772010:o○ﾟ+.(☆) q2kガチで出会えるサイトがやっぱり一番確実なんだよね♪無料ポイント付いてるしまじ楽勝⇒　http://t.co/SrAWZ6X6to  http://t.co/1kbCVzzDHs (1512597160745500672)]} 0 1
3051298 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2972117599:“Next Saturday night we're sending you back to the future!” #時計台 #関西学院 #関学 #大学入試 #大学受験 #教育 http://t.co/E9tzObeBFr http://t.co/6DZLNJSVon (1512597160772763648)]} 0 2
3051375 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3126619390:ПРЕМЬЕРЫ 2015 Жaнp : КИНОPeйmuнг : 7.2Колuчecmвo... (1512597160852455424)]} 0 2
3051396 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[273016227:RT @_Thetaayway: Wanna dye my hair a different color now (1512597160875524096)]} 0 2
3051412 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2605551343:60 days to my bday lmao (1512597160892301312)]} 0 1
3051434 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[285677864:Hard to believe but we only have two more days with our current burger menu. Gotta get here before the weekend. New menu next tuesday! (1512597160915369984)]} 0 1
3051454 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3260695176:https://t.co/bCvysG416f https://t.co/SvJ0OkHqDG https://t.co/DA15Mdj2u7 http://t.co/w6Hg17aTXF (1512597160936341504)]} 0 2
3051473 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[143307424:@WilmerReina Ok gracias pero para los que yo vi son Wilson. Quintana.Jeff estone y Terry francona (1512597160956264448)]} 0 2
3051489 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[994348404:My co-worker left his glasses at some job and this nigga is going back mofo 😒 (1512597160973041664)]} 0 1
3051506 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1324972568:RT @EresKurioso: Se comprobó que dormir y el sexo son los deseos más poderosos en el día a día de las personas. (1512597160990867456)]} 0 1
3051525 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3301878698:セックス依存気味です…。 #エッチ友達.:*・゜＋.。 r42 (1512597161009741824)]} 0 2
3051546 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2737032328:RT @app_star_trend: 今、大人気モデル「ちいぽぽ」や「にこるん」がツィートしてるよ!!これ→ http://t.co/bzTS0kkIxW本当にニキビ出来にくくなって、ツルッツルだって 激売れなくなる前に急げ～(*^^*) http://t.co/… (1512597161031761920)]} 0 2
3051565 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2431708891:RT @katoyasugea711: #わーーーージャニオタさんと繋がるお時間がまいりましたなのでいっぱい繋がりましょ #拡散希望RTお願いします 🔪挨拶だけ🙅🔪ふわふわ純粋非常識🙅🔪濃く濃くデミグラスな絡み希望🔪ツイプロ必読たくさんお迎えいきますぜ☆💫 ht… (1512597161051684864)]} 0 2
3051592 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1848030457:普段飲まんから急に飲んで眠気やばい ネイル行きたいのに〜 (1512597161081044992)]} 0 2
3051623 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[83309681:RT @TheClassic90s: #TodaysKidsWillNeverKnow how lit the Timmy turner and jimmy neutron crossover episode was http://t.co/2HJXZGt2NE (1512597161112502272)]} 0 2
3051639 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3265914738:RT @hane_noko: ﾌﾗﾝﾁｬ！ http://t.co/nlt3dYFwpI (1512597161130328064)]} 0 1
3051657 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[274728329:we out here touching more Yeezy's than @KimKardashian (1512597161148153856)]} 0 2
3051674 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3069741322:RT @akhbarelyom_eg: #أضواء_وظلالخالد جبر يكتب: بين "البلدوزر" و "الحفار"اقرأ المقال كاملا...http://t.co/ydMG9xD0LA http://t.co/D1cecdF0hS (1512597161165979648)]} 0 2
3051695 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[2761046603:RT @ShyGlizzy: if they ain't with you they against you (1512597161189048320)]} 0 1
3051716 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[375202715:@hip_op_yukino おはぴのこ！おー！無事に着いたんだねー👋😃。そっちも雨かなー！弾丸遠征お疲れさん。今回もどこかでショッピングしたのかしら(¨)(‥)(..)(__) (1512597161206874112)]} 0 5
3051735 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[3643526722:SET E TRES #MPN #ISABELLASANTONI (1512597161230991360)]} 0 2
3051772 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[385767406:@NovelasParaTS NéValentina se faz de durona mas no fundo é mais um medrosa kkk (1512597161269788672)]} 0 1
3051797 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[455836856:RT @LaVidaDeLibros: Muchas veces agradezco que mis pensamientos no se puedan escuchar. http://t.co/0vjngBl1md (1512597161296003072)]} 0 1
3051818 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1184341327:RT @FollowAyuda56: #SABIASQUESi Harry esta interesado en una fan le pide su nombre en twitter y antes de que se vaya le grita TE AMO.-K#… (1512597161318023168)]} 0 2
3051849 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[1421151056:RT @_amandasampaioo: @julialsampaio VC ME FAZER ASSISTIR O FILME DE TRAS PRA FRENTE.... AHHHHH TD FAZ SENTINDO (1512597161350529024)]} 0 1
3051867 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[710767586:@inesdantas69 este ano estamos nós a dar super bem esquece ahahha ❤️😂😍 (1512597161369403392)]} 0 1
3051884 [qtp631383787-11] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [tweets] webapp=/solr path=/update params={wt=javabin&version=2} {add=[805089115:RT @ElianaSampaiio: "O teu sorriso veio de algum lugar do céu." #MPN #LUANSANTANA http://t.co/40i6SbsQUa (1512597161386180608)]} 0 1
3052082 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
3052086 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=1 
3052087 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
3052087 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=1 
3052087 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=361 status=0 QTime=0 
3052090 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
3052092 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=2 status=0 QTime=0 
3052092 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=359 status=0 QTime=0 
3052093 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=1 
3052101 [qtp631383787-13] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=21 
3053731 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
3053733 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=1 
3053738 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=1 
3053739 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
3053740 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=361 status=0 QTime=0 
3053742 [qtp631383787-13] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=13 
3053743 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=359 status=0 QTime=0 
